TITLE,ISSUEDDATE,CATEGORY1,CATEGORY2,CATEGORY3,INFORMATION,TEL,OPERATINGTIME,ADDRESS,COORDINATES,RNUM
"스누즈","2022-10-10","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(63528)제주특별자치도 서귀포시 사계북로 192","N33.237319, E126.307923","7572"
"센터바","2022-10-10","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(04382)서울특별시 용산구 한강대로 126-3","N37.530652, E126.969827","7573"
"센텀 스카이라운지","2022-10-10","음식점/유흥시설","북미음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","055-637-9380","","(53265)경상남도 거제시 장평1로 87","N34.893519, E128.611041","7574"
"셀란키친","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(01783)서울특별시 노원구 동일로 1238","N37.640932, E127.06672","7575"
"스시모리","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","032-330-0113","","(21394)인천광역시 부평구 부평문화로80번길 37","N37.492685, E126.724217","7576"
"스시미노루","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-418-7711","","(05627)서울특별시 송파구 백제고분로 508","N37.515272, E127.115736","7577"
"스시바 하루","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","052-268-4846","11시30분-15시 17시30분-22시,11시30분-15시 17시30분-22시","(44705)울산광역시 남구 삼산중로84번길 5-10","N35.541314, E129.336355","7578"
"솔티레스토랑","2022-10-10","음식점/유흥시설","인도아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(15393)경기도 안산시 단원구 중앙대로 453","N37.328358, E126.78969","7579"
"솔파인레스토랑","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(34606)대전광역시 동구 동대전로 171","N36.335666, E127.444407","7580"
"쉐냐몌","2022-10-10","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(21389)인천광역시 부평구 경원대로1367번길 24","N37.492354, E126.720982","7581"
"쉐농","2022-10-10","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(27685)충청북도 음성군 음성로 406","N36.942685, E127.651511","7582"
"쉐루루","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(51296)경상남도 창원시 마산회원구 북성로 110","N35.217079, E128.570665","7583"
"쉐리CHEZLUI","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(48932)부산광역시 중구 동광길 10","N35.103247, E129.034182","7584"
"소렌토","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(07306)서울특별시 영등포구 경인로 846","N37.515671, E126.907524","7585"
"소렐라","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(42822)대구광역시 달서구 월배로74길 32","N35.826696, E128.550459","7586"
"솔피자","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 가능|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","051-626-4278","12시-24시,12시-24시","(48511)부산광역시 남구 수영로334번길 53","N35.13625, E129.103813","7587"
"셀리나","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(16329)경기도 수원시 장안구 만석로19번길 11-3","N37.29572, E126.983698","7588"
"셀린박갤러리","2022-10-10","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(06022)서울특별시 강남구 압구정로32길 30","N37.525786, E127.029753","7589"
"셈프레베네","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","031-235-2580","12시-16시 18시-22시,12시-16시 18시-22시","(16490)경기도 수원시 팔달구 권광로 181","N37.263748, E127.032221","7590"
"스닙스87","2022-10-10","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(04345)서울특별시 용산구 녹사평대로40나길 1","N37.534608, E126.988022","7591"
"스담","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-6227-1116","","(04589)서울특별시 중구 다산로28길 2-1","N37.559762, E127.013874","7592"
"스데반카레","2022-10-10","음식점/유흥시설","인도아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(03466)서울특별시 은평구 응암로22길 5-3","N37.594064, E126.91874","7593"
"솔트앤드페퍼","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(34159)대전광역시 유성구 학하서로121번길 107","N36.349361, E127.297308","7594"
"솔탭하우스","2022-10-10","음식점/유흥시설","북미음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","051-757-4278","17시-02시,13시-02시","(48303)부산광역시 수영구 광안해변로 153","N35.148593, E129.114506","7595"
"스낵룸","2022-10-10","음식점/유흥시설","동남아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(03155)서울특별시 종로구 종로3길 17","N37.571019, E126.978942","7596"
"스노우구스","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(06122)서울특별시 강남구 봉은사로 143","N37.506471, E127.03021","7597"
"샤브포유","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","042-626-1456","","(34431)대전광역시 대덕구 한남로 28","N36.351372, E127.425138","7598"
"샤브향","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","042-622-9914","","(34408)대전광역시 대덕구 송촌북로36번길 18","N36.365652, E127.437348","7599"
"술탄케밥","2022-10-10","음식점/유흥시설","중동음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-749-3890","00시-24시,00시-23시59분","(04406)서울특별시 용산구 보광로 126","N37.534024, E126.994224","7600"
"숲","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(55134)전라북도 전주시 완산구 모악로 4753","N35.793618, E127.131864","7601"
"서울프랑스","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(03086)서울특별시 종로구 대학로12길 53","N37.581713, E127.004021","7602"
"세컨드테이블","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(24412)강원도 춘천시 풍류1길 16","N37.817504, E127.71795","7603"
"서유기","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","032-511-4622","","(21395)인천광역시 부평구 시장로 20","N37.492614, E126.725239","7604"
"서작가 초밥집","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","070-7736-5728","","(63596)제주특별자치도 서귀포시 태평로 416-1","N33.244814, E126.564782","7605"
"서촌금상고로케","2022-10-10","음식점/유흥시설","동아시아음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","02-725-3157","","(03036)서울특별시 종로구 자하문로9길 24","N37.579565, E126.969791","7606"
"세컨드플로어","2022-10-10","음식점/유흥시설","유럽음식","","무료주차 불가|발렛주차 불가|유아의자 대여 불가|휠체어 대여 불가|반려동물 동반 입장불가|채식 메뉴 없음|할랄음식 메뉴 없음|글루텐프리 메뉴 없음","","","(17989)경기도 평택시 부용로 23","N36.963061, E127.058453","7607"
